series,tte_window,dist_bps_max,min_edge,price_window,max_spread_cents,min_volume,side_mode,exit_mode,stop_loss_cents,take_profit_cents,time_exit_minutes_before_expiry,trade_count,win_rate,avg_win_cents,avg_loss_cents,total_pnl_cents,sharpe_like,max_consecutive_losses,avg_hold_minutes,yes_trade_count,no_trade_count
KXBTC15M,1-2,100.0,0.02,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.6205,0,12
KXBTC15M,1-2,100.0,0.02,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.6205,0,12
KXBTC15M,1-2,100.0,0.05,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,100.0,0.05,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,100.0,0.08,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,100.0,0.08,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,200.0,0.02,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.6205,0,12
KXBTC15M,1-2,200.0,0.02,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.6205,0,12
KXBTC15M,1-2,200.0,0.05,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,200.0,0.05,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,200.0,0.08,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,200.0,0.08,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,300.0,0.02,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.6205,0,12
KXBTC15M,1-2,300.0,0.02,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.6205,0,12
KXBTC15M,1-2,300.0,0.05,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,300.0,0.05,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,300.0,0.08,40-60,4,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,300.0,0.08,40-60,8,0,no_only,stop,10.0,,,12,75.0,52.1111,-30.3333,378.0,0.856766,2,1.615,0,12
KXBTC15M,1-2,100.0,0.05,30-70,4,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,100.0,0.05,30-70,8,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,100.0,0.08,30-70,4,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,100.0,0.08,30-70,8,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,200.0,0.05,30-70,4,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,200.0,0.05,30-70,8,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,200.0,0.08,30-70,4,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,200.0,0.08,30-70,8,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,300.0,0.05,30-70,4,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,300.0,0.05,30-70,8,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,300.0,0.08,30-70,4,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,300.0,0.08,30-70,8,0,no_only,fair_value,,,,20,85.0,40.7059,-41.3333,568.0,0.818461,2,1.4345,0,20
KXBTC15M,1-2,100.0,0.02,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5704,0,12
KXBTC15M,1-2,100.0,0.02,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5704,0,12
KXBTC15M,1-2,100.0,0.05,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,100.0,0.05,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,100.0,0.08,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,100.0,0.08,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,200.0,0.02,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5704,0,12
KXBTC15M,1-2,200.0,0.02,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5704,0,12
KXBTC15M,1-2,200.0,0.05,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,200.0,0.05,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,200.0,0.08,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,200.0,0.08,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,300.0,0.02,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5704,0,12
KXBTC15M,1-2,300.0,0.02,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5704,0,12
KXBTC15M,1-2,300.0,0.05,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,300.0,0.05,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,300.0,0.08,40-60,4,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,300.0,0.08,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,12,83.33,35.4,-39.0,276.0,0.763632,1,0.5648,0,12
KXBTC15M,1-2,100.0,0.08,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.7143,-21.75,315.0,0.709832,1,0.2919,9,9
KXBTC15M,1-2,200.0,0.08,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.7143,-21.75,315.0,0.709832,1,0.2919,9,9
KXBTC15M,1-2,300.0,0.08,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.7143,-21.75,315.0,0.709832,1,0.2919,9,9
KXBTC15M,1-2,100.0,0.02,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.5714,-21.75,313.0,0.706302,1,0.2902,9,9
KXBTC15M,1-2,100.0,0.05,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.5714,-21.75,313.0,0.706302,1,0.2902,9,9
KXBTC15M,1-2,200.0,0.02,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.5714,-21.75,313.0,0.706302,1,0.2902,9,9
KXBTC15M,1-2,200.0,0.05,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.5714,-21.75,313.0,0.706302,1,0.2902,9,9
KXBTC15M,1-2,300.0,0.02,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.5714,-21.75,313.0,0.706302,1,0.2902,9,9
KXBTC15M,1-2,300.0,0.05,40-60,4,0,best_edge,stop_take_profit,10.0,8.0,,18,77.78,28.5714,-21.75,313.0,0.706302,1,0.2902,9,9
KXBTC15M,1-2,100.0,0.08,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.625,-49.5,327.0,0.673289,1,0.4445,9,9
KXBTC15M,1-2,200.0,0.08,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.625,-49.5,327.0,0.673289,1,0.4445,9,9
KXBTC15M,1-2,300.0,0.08,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.625,-49.5,327.0,0.673289,1,0.4445,9,9
KXBTC15M,1-2,100.0,0.02,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.5,-49.5,325.0,0.669875,1,0.4429,9,9
KXBTC15M,1-2,100.0,0.05,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.5,-49.5,325.0,0.669875,1,0.4429,9,9
KXBTC15M,1-2,200.0,0.02,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.5,-49.5,325.0,0.669875,1,0.4429,9,9
KXBTC15M,1-2,200.0,0.05,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.5,-49.5,325.0,0.669875,1,0.4429,9,9
KXBTC15M,1-2,300.0,0.02,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.5,-49.5,325.0,0.669875,1,0.4429,9,9
KXBTC15M,1-2,300.0,0.05,40-60,4,0,best_edge,take_profit,,8.0,,18,88.89,26.5,-49.5,325.0,0.669875,1,0.4429,9,9
KXBTC15M,1-2,100.0,0.02,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6468,0,12
KXBTC15M,1-2,100.0,0.02,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6468,0,12
KXBTC15M,1-2,100.0,0.05,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,100.0,0.05,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,100.0,0.08,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,100.0,0.08,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,200.0,0.02,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6468,0,12
KXBTC15M,1-2,200.0,0.02,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6468,0,12
KXBTC15M,1-2,200.0,0.05,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,200.0,0.05,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,200.0,0.08,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,200.0,0.08,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,300.0,0.02,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6468,0,12
KXBTC15M,1-2,300.0,0.02,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6468,0,12
KXBTC15M,1-2,300.0,0.05,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,300.0,0.05,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,300.0,0.08,40-60,4,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,300.0,0.08,40-60,8,0,no_only,take_profit,,8.0,,12,83.33,35.4,-47.0,260.0,0.660503,1,0.6412,0,12
KXBTC15M,1-2,100.0,0.02,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8348,0,12
KXBTC15M,1-2,100.0,0.02,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5901,0,12
KXBTC15M,1-2,100.0,0.02,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8348,0,12
KXBTC15M,1-2,100.0,0.02,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5901,0,12
KXBTC15M,1-2,100.0,0.05,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,100.0,0.05,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,100.0,0.05,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,100.0,0.05,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,100.0,0.08,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,100.0,0.08,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,100.0,0.08,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,100.0,0.08,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,200.0,0.02,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8348,0,12
KXBTC15M,1-2,200.0,0.02,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5901,0,12
KXBTC15M,1-2,200.0,0.02,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8348,0,12
KXBTC15M,1-2,200.0,0.02,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5901,0,12
KXBTC15M,1-2,200.0,0.05,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,200.0,0.05,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,200.0,0.05,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,200.0,0.05,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,200.0,0.08,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,200.0,0.08,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,200.0,0.08,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,200.0,0.08,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,300.0,0.02,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8348,0,12
KXBTC15M,1-2,300.0,0.02,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5901,0,12
KXBTC15M,1-2,300.0,0.02,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8348,0,12
KXBTC15M,1-2,300.0,0.02,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5901,0,12
KXBTC15M,1-2,300.0,0.05,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,300.0,0.05,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,300.0,0.05,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,300.0,0.05,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,300.0,0.08,40-60,4,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,300.0,0.08,40-60,4,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,300.0,0.08,40-60,8,0,no_only,hold,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.8292,0,12
KXBTC15M,1-2,300.0,0.08,40-60,8,0,no_only,fair_value,,,,12,75.0,52.1111,-46.0,331.0,0.643085,2,1.5845,0,12
KXBTC15M,1-2,100.0,0.02,30-70,4,0,no_only,fair_value,,,,21,80.95,40.7059,-46.5,506.0,0.618575,2,1.4614,0,21
KXBTC15M,1-2,100.0,0.02,30-70,8,0,no_only,fair_value,,,,21,80.95,40.7059,-46.5,506.0,0.618575,2,1.4614,0,21
KXBTC15M,1-2,200.0,0.02,30-70,4,0,no_only,fair_value,,,,21,80.95,40.7059,-46.5,506.0,0.618575,2,1.4614,0,21
KXBTC15M,1-2,200.0,0.02,30-70,8,0,no_only,fair_value,,,,21,80.95,40.7059,-46.5,506.0,0.618575,2,1.4614,0,21
KXBTC15M,1-2,300.0,0.02,30-70,4,0,no_only,fair_value,,,,21,80.95,40.7059,-46.5,506.0,0.618575,2,1.4614,0,21
KXBTC15M,1-2,300.0,0.02,30-70,8,0,no_only,fair_value,,,,21,80.95,40.7059,-46.5,506.0,0.618575,2,1.4614,0,21
KXBTC15M,2-4,100.0,0.08,40-60,4,0,no_only,time_exit,,,2.0,23,69.57,20.875,-14.8333,245.0,0.57083,3,1.6769,0,23
KXBTC15M,2-4,100.0,0.08,40-60,8,0,no_only,time_exit,,,2.0,23,69.57,20.875,-14.8333,245.0,0.57083,3,1.6769,0,23
KXBTC15M,2-4,200.0,0.08,40-60,4,0,no_only,time_exit,,,2.0,23,69.57,20.875,-14.8333,245.0,0.57083,3,1.6769,0,23
KXBTC15M,2-4,200.0,0.08,40-60,8,0,no_only,time_exit,,,2.0,23,69.57,20.875,-14.8333,245.0,0.57083,3,1.6769,0,23
KXBTC15M,2-4,300.0,0.08,40-60,4,0,no_only,time_exit,,,2.0,23,69.57,20.875,-14.8333,245.0,0.57083,3,1.6769,0,23
KXBTC15M,2-4,300.0,0.08,40-60,8,0,no_only,time_exit,,,2.0,23,69.57,20.875,-14.8333,245.0,0.57083,3,1.6769,0,23
KXBTC15M,1-2,100.0,0.08,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.8571,-23.6,286.0,0.56943,1,0.2791,10,9
KXBTC15M,1-2,200.0,0.08,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.8571,-23.6,286.0,0.56943,1,0.2791,10,9
KXBTC15M,1-2,300.0,0.08,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.8571,-23.6,286.0,0.56943,1,0.2791,10,9
KXBTC15M,1-2,100.0,0.02,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.7143,-23.6,284.0,0.566301,1,0.2776,10,9
KXBTC15M,1-2,100.0,0.05,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.7143,-23.6,284.0,0.566301,1,0.2776,10,9
KXBTC15M,1-2,200.0,0.02,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.7143,-23.6,284.0,0.566301,1,0.2776,10,9
KXBTC15M,1-2,200.0,0.05,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.7143,-23.6,284.0,0.566301,1,0.2776,10,9
KXBTC15M,1-2,300.0,0.02,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.7143,-23.6,284.0,0.566301,1,0.2776,10,9
KXBTC15M,1-2,300.0,0.05,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,19,73.68,28.7143,-23.6,284.0,0.566301,1,0.2776,10,9
KXBTC15M,2-4,100.0,0.05,40-60,4,0,no_only,time_exit,,,2.0,24,70.83,19.8235,-14.8333,248.0,0.563683,3,1.7003,0,24
KXBTC15M,2-4,100.0,0.05,40-60,8,0,no_only,time_exit,,,2.0,24,70.83,19.8235,-14.8333,248.0,0.563683,3,1.7003,0,24
KXBTC15M,2-4,200.0,0.05,40-60,4,0,no_only,time_exit,,,2.0,24,70.83,19.8235,-14.8333,248.0,0.563683,3,1.7003,0,24
KXBTC15M,2-4,200.0,0.05,40-60,8,0,no_only,time_exit,,,2.0,24,70.83,19.8235,-14.8333,248.0,0.563683,3,1.7003,0,24
KXBTC15M,2-4,300.0,0.05,40-60,4,0,no_only,time_exit,,,2.0,24,70.83,19.8235,-14.8333,248.0,0.563683,3,1.7003,0,24
KXBTC15M,2-4,300.0,0.05,40-60,8,0,no_only,time_exit,,,2.0,24,70.83,19.8235,-14.8333,248.0,0.563683,3,1.7003,0,24
KXBTC15M,1-2,100.0,0.02,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.006,0,12
KXBTC15M,1-2,100.0,0.02,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.006,0,12
KXBTC15M,1-2,100.0,0.05,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,100.0,0.05,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,100.0,0.08,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,100.0,0.08,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,200.0,0.02,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.006,0,12
KXBTC15M,1-2,200.0,0.02,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.006,0,12
KXBTC15M,1-2,200.0,0.05,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,200.0,0.05,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,200.0,0.08,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,200.0,0.08,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,300.0,0.02,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.006,0,12
KXBTC15M,1-2,300.0,0.02,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.006,0,12
KXBTC15M,1-2,300.0,0.05,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,300.0,0.05,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,300.0,0.08,40-60,4,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,1-2,300.0,0.08,40-60,8,0,no_only,time_exit,,,2.0,12,33.33,27.75,-1.625,98.0,0.56181,3,0.0073,0,12
KXBTC15M,8-12,100.0,0.02,40-60,4,0,no_only,fair_value,,,,67,92.54,18.9032,-51.2,916.0,0.559825,2,4.8477,0,67
KXBTC15M,8-12,100.0,0.02,40-60,8,0,no_only,fair_value,,,,67,92.54,18.9032,-51.2,916.0,0.559825,2,4.8477,0,67
KXBTC15M,8-12,200.0,0.02,40-60,4,0,no_only,fair_value,,,,67,92.54,18.9032,-51.2,916.0,0.559825,2,4.8477,0,67
KXBTC15M,8-12,200.0,0.02,40-60,8,0,no_only,fair_value,,,,67,92.54,18.9032,-51.2,916.0,0.559825,2,4.8477,0,67
KXBTC15M,8-12,300.0,0.02,40-60,4,0,no_only,fair_value,,,,67,92.54,18.9032,-51.2,916.0,0.559825,2,4.8477,0,67
KXBTC15M,8-12,300.0,0.02,40-60,8,0,no_only,fair_value,,,,67,92.54,18.9032,-51.2,916.0,0.559825,2,4.8477,0,67
KXBTC15M,2-4,100.0,0.08,30-70,8,0,no_only,fair_value,,,,31,83.87,33.5769,-51.2,617.0,0.555943,2,2.4159,0,31
KXBTC15M,2-4,200.0,0.08,30-70,8,0,no_only,fair_value,,,,31,83.87,33.5769,-51.2,617.0,0.555943,2,2.4159,0,31
KXBTC15M,2-4,300.0,0.08,30-70,8,0,no_only,fair_value,,,,31,83.87,33.5769,-51.2,617.0,0.555943,2,2.4159,0,31
KXBTC15M,8-12,100.0,0.08,40-60,4,0,no_only,fair_value,,,,67,92.54,18.5806,-51.2,896.0,0.55285,2,4.7862,0,67
KXBTC15M,8-12,100.0,0.08,40-60,8,0,no_only,fair_value,,,,67,92.54,18.5806,-51.2,896.0,0.55285,2,4.7862,0,67
